Magna | Sistema de Monitoria,Descrição,"O Magna | Sistema de Monitoria é um software (integrado à API do SIGAA) de gerenciamento de atendimentos realizados por monitores vinculados aos Projetos de Monitoria coordenados pelos docentes. A plataforma é composta por sete módulos, que juntos, auxiliam na atividade de ensino e  aprendizagem e extração dos dados provenientes dos atendimentos: módulo Projetos de Monitoria (sincroniza os Projetos cadastrados no SIGAA), módulo Minha Agenda (controla as datas de atendimentos dos Monitores), módulo Atendimentos (exibe o histórico dos atendimentos realizados), módulo Lista de Frequência (permite o docente gerenciar a frequência dos Monitores), módulo Mensagens (possibilita a rápida comunicação entre os envolvidos no Projeto de Monitoria) e o módulo Relatórios (viabiliza a extração de dados dos atendimentos efetuados).

O módulo Projetos de Monitoria consulta a API do SIGAA e sincroniza o Projeto de Monitoria do docente que executou a ação de importar, considerando o ano vigente. A configuração do projeto segue com a inclusão dos Monitores, os componentes curriculares disponibilizados pelo projeto, os tópicos vinculados aos componentes e as turmas, que são sincronizadas via SIGAA, levando em consideração os componentes vinculados.

 O módulo Minha Agenda permite a inclusão dos dias e horários de atendimento dos Monitores, gerando eventos de atendimentos na página principal da plataforma, que viabiliza o prévio agendamento por parte do discente. Para isso, é preciso que informe seu vínculo, sua turma, qual componente curricular e quais tópicos ele necessita que suas dúvidas sejam sanadas. O Magna | Sistema de Monitoria exibe os atendimentos acontecendo em tempo real em toda instituição, com a possibilidade de exibição das situações desses atendimentos por cabines, com exposição da fila de espera.

 O módulo Atendimento lista o histórico de atendimentos cadastrados. Permite ao Docente, Discente ou Monitor ter o registro resumido do atendimento, bem como a avaliação realizada pelo monitor avaliando o discente e do discente avaliando o monitor. Exibe também os Recursos inseridos pelo monitor, que funcionam como um material de apoio, relacionado com o que foi tratado durante a atividade de monitoria e que pode ter sido incluída também pelo docente envolvido no Projeto de Monitoria.

 O módulo Lista de Frequência auxilia o Docente a controlar quais dias seus Monitores faltaram, podendo atribuir ou retirar faltas, ter detalhes dos horários de início e fim dos atendimentos, além de visualizar as justificativas por terem saído mais cedo que o previsto. O módulo mensagens permite o envio de mensagens rapidamente para todos os envolvidos no Projeto de Monitoria, sejam docentes ou monitores.

 Por último, o módulo de Relatórios que facilita a extração de todos os dados oriundos dos atendimentos, proporcionando a análise completa de como o Projeto de Monitoria foi executado na instituição, como o componente curricular mais procurado, os tópicos que os Discentes mais sentem dúvidas, quantidade de atendimentos por horários, avaliação dos monitores de acordo com os componentes e tópicos, entre outros. Tais dados permitem ao Docente pensar estrategicamente sobre a monitoria, justificar a quantidade de bolsas recebidas no seu projeto, publicar artigos científicos e outras coisas mais.",Inventores,FELIPE DE MELO GOMESGEOMEREZ RADUAN DE OLIVEIRA BANDEIRAKALINE MELO DE SOUTO VIANARAFAEL DOS PRAZERES SOARES DA SILVA,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2024 000696-6,País,Brasil,https://agir.ufrn.br/vitrine/programas/2486
Malinois,Descrição,"O Manilois é um conjunto de ferramentas que auxiliam com a análise de evidências. Possui os submódulos de evidências e importações. Esses, por sua vez, separam o sistema entre acessar as evidências já importadas e importar (trazer para dentro do sistema) novas evidências para serem analisadas. Dentro do Malinois existem diversas telas, sendo a maior parte delas dedicadas a mostrar os dados de evidências analisadas, como imagens, vídeos, áudios, mensagens de texto, entre outros. Ainda também apresenta uma tela de Upload, que tem como objetivo transferir evidências da máquina local do usuário para dentro do sistema, com o intuito de futuramente realizar uma análise desta evidência.",Inventores,DANIEL SABINO AMORIM DE ARAÚJOFREDERICO ARAUJO DA SILVA LOPESNÉLIO ALESSANDRO AZEVEDO CACHOADELSON DIAS DE ARAÚJO JÚNIORBERGONY BANDEIRA DE MELO SILVAEZEQUIEL MORAIS DA ROCHA E SILVAGABRIEL ARAÚJO DE SOUZAHENRIQUE DELGADO SALESIASLAN DO NASCIMENTO PAULO DA SILVAJAINE RANNOW BUDKEJOÃO MARCOS ARAÚJO DO VALLEJOSÉ ALEX MEDEIROS DE LIMALUAN DE SOUZA NASCIMENTOMARCUS VINÍCIUS OLIVEIRA DE BRITOMATHEUS RANGEL DE MELOSAMUEL AMICO FIDELISRAFAEL DE ALMEIDA MAIAVILSON RODRIGUES CÂMARA NETOVITOR YESO FIDELIS FREITASJOSEMBERG PESSOA BORGESELAINY MARIA DE HOLANDA ARAÚJO DE LIMARIVALDO XAVIER DA SILVA JUNIORMARIA EMÍLIA EIDELWEINRODOLFO ROMANO RODRIGUES DE ARAÚJO PEREIRA,Cotitularidade,Procuradoria-Geral de Justiça do Estado do Rio Grande do Norte,Status,Registro Concedido,Nº do Pedido:BR 51 2023 003861-0,País,Brasil,https://agir.ufrn.br/vitrine/programas/2433
MASTERMIND CHESS,Descrição,"MasterMind Chess é um jogo de xadrez online e multiplayer que possui três modos, i.e. Clássico, Fischer e Capablanca. O jogo é gratuito, possui código-fonte aberto e é multiplataforma. Veja algumas telas e vídeos do jogo.
O software é uma das produções de um projeto realizado por uma equipe formada por membros do Grupo de Pesquisa em Artefatos Físicos de Interação (PAIRG) da Universidade Federal do Rio Grande do Norte (UFRN).",Inventores,Leonardo Cunha de MirandaGabriel Alves Vasiljevic MendesÉrica Esteves Cunha de Miranda,Cotitularidade,-,Status,Registro concedido,Nº do Pedido:BR 51 2014 001597 1,País,Brasil,https://agir.ufrn.br/vitrine/programas/773
Medidor de distância linear,Descrição,"O modelo de invenção é formado por um sensor de distância laser estático, e um aparador móvel acoplado a qualquer equipamento que tenha seu direcionamento linear (mesma direção). O aparador é posicionado na mesma direção do sensor, e opera como ponto de referência para medir a distância percorrida - linear (que mantenha a mesma direção sem movimentos irregulares), medindo a velocidade de deslocamento (cm/s), distância total (tempo total), e média por minuto, podendo também inserir valores de porcentagem ( %), de velocidade máxima que trabalha para reabilitação neuro funcional, medindo um valor de referência para ter como base a velocidade máxima em dados caloteados por um determinado tempo.   O sistema ainda conta com um microcontrolador, que recebe o dado do sensor via protocolo i2C.

O firmware é proposto para receber os valores do sensor e disponibilizar o dado via porta serial, com a possibilidade de incluir e atualizar para envio em rede sem fio. Além do valor da distância, foi implementado um alerta para informar o Start (início) e final de curso, que permite mensurar quantos ciclos (subidas e descidas), foram realizados num período de tempo.

O valor de início e fim de ciclo pode variar de acordo com a condição de cada indivíduo, pessoas com mobilidade reduzida das e de atleta de alta performance, podendo utilizar o aparelho em qualquer equipamento. Dessa forma, o firmware disponibiliza uma rede sem fio, que dá acesso a uma página web de configuração, com os campos “início”, “fim”, e o botão “salvar”. Ao informar os valores e clicar no botão “salvar”, o firmware começa a enviar os alertas de Start (início) e final de curso com base nos valores atualizados.",Inventores,JOSÉ CARLOS GOMES DA SILVALUIZ HENRIQUE BERTUCCI BORGESVITOR CARVALHO SILVAEDGARD MORYAPAULO MOREIRA SILVA DANTAS,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2023 003254-9,País,Brasil,https://agir.ufrn.br/vitrine/programas/2416
MILK COLOR,Descrição,"O Milk Color consiste em um aplicativo para a detecção de mastite subclínica em tempo real e com alto grau de confiabilidade a partir de uma foto da amostra de leite com a adição de um reagente. Com o resultado retornado, ele é inserido em um banco de dados pessoal que pode ser usado parar gerar relatórios futuros.",Inventores,Adriano Henrique do Nascimento RangelEdgar Perin MoraesEmanuelle Patrícia Enrique da SilvaYhêlda Maria de Oliveira SilvaAlan Fernandes de PaulaTarcísio Dantas CâmaraHeloysa Aline Pinheiro Lopes,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2020 000598-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/1481
miRNA-Box:IHM,Descrição,Em construção.,Inventores,Ricardo Alexsandro De Medeiros ValentimJoão Paulo Queiroz Dos SantosAntonio Higor Freire De MoraisJoão Henrique Vieira Da Silva NetoKarilany Dantas CoutinhoAgnaldo Souza CruzCesimar Xavier de Souza DiasMatheus André Coutinho FerreiraDionísio Dias Aires de CarvalhoLeonardo Judson Galvão de LimaAlan Sol Alves DiasDaniel Barbosa De SouzaDiogo Da Silva LimaMoisés De Medeiros GalvãoYasmim Morais De VasconcelosTiago Gomes Silva De MouraMarcos Arthur Da Silva Melo,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN",Status,Registro Concedido,Nº do Pedido:BR 51 2022 002646-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/2170
MIRPMP – MÉTODO INCREMENTAL PARA RASTREAMENTO DE PONTO DE MÁXIMA POTÊNCIA,Descrição,"Observando-se a necessidade de um algoritmo que possua uma maior velocidade na busca do MPP ao mesmo tempo que mantém baixos índices de erro em regime permanente, sem a necessidade de novos parâmetros de entrada nem comprometimento do custo computacional, foi desenvolvido uma contribuição ao P&O, denominado MIRPMP – Método Incremental para Rastreamento de Ponto de Máxima Potência.",Inventores,José Alberto Nicolau de OliveiraLeonardo Duarte de Albuquerque,Cotitularidade,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte ( IFRN)",Status,Registro concedido,Nº do Pedido:BR 51 2016 000895 4,País,Brasil,https://agir.ufrn.br/vitrine/programas/823
MOLBIT,Descrição,"Software para gerenciamento do processo de análise molecular 	que utilize o método da Reação em Cadeia da Polimerase (PCR) em gel de agarose, de forma simples é possível marcar pontos na imagem de gel de agarose, determinando onde o sistema deve avaliar se o resultado é positivo ou negativo para uma determinada amostra. Após a marcação dos pontos o sistema desenha um gráfico que descreve o comportamento da intensidade do brilho nos pontos marcados, assim, basta o analista determinar o ponto de corte e terá um relatório completo do resultado. Ao fim da análise o software envia para um servidor, onde está hospedado o módulo web, que controla o estoque de materiais do laboratório e a emissão de relatórios dos resultados das rotinas.",Inventores,Daniel Carlos Ferreira LanzaTiago Tobias Freitas,Cotitularidade,-,Status,Programa de computador depositado junto ao INPI,Nº do Pedido:BR 51 2019 000501-5,País,Brasil,https://agir.ufrn.br/vitrine/programas/1194
MoniTATA: Sistema de Monitoramento Remoto dos parâmetros de análises de tratamento de efluentes industriais,Descrição,Em construção.,Inventores,Ana Keila Queiroz da SilvaEfrain Pantaleón MatamorosOrivaldo Vieira de Santana JúniorJéssica Caroline Macêdo Teixeira MartinsLucielly Oliveira WatsonFrancisco Anderson Freire PereiraIgor Bezerra de AlmeidaRosegleisson de Sousa Serafim,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2022 003254-6,País,Brasil,https://agir.ufrn.br/vitrine/programas/2191
O item não foi encontrado na área Programas de Computador...,https://agir.ufrn.br/vitrine/programas/154
MONITUM,Descrição,"O uso dos Ambientes Virtuais de Aprendizagem (AVAs) na Educação a Distância (EaD) tem gerado um crescente volume de dados provenientes de interações entre os atores desse processo. O tutor a distância é o ator responsável por mediar o processo de aprendizagem dos alunos e por promover a interação nos AVAs. O volume de dados gerado a partir dessas interações, se devidamente explorado, pode fornecer o entendimento sobre a relação de influência entre o desempenho dos tutores a distância e a participação efetiva de alunos em AVAs. Diante deste contexto, delimitou-se o objetivo de pesquisa deste programa como sendo o desenvolvimento de um sistema proativo para monitoramento e avaliação das atividades de tutoria a distância, por meio de indicadores comportamentais em AVAs. O método utilizado neste programa foi baseado na metodologia de Learning Analytics de seis dimensões, onde foram definidos os interessados, os objetivos, os dados, os instrumentos, as restrições externas e as limitações internas.",Inventores,Laysa Mabel de Oliveira FontesRicardo Alexsandro de Medeiros ValentimFrancisco Milton Mendes NetoRafael Castro de SouzaArthur Henrique Garcia RêgoMaria Carmem Freire Diógenes RêgoIone Rodrigues Diniz MoraisAline de Pinho DiasJânio Gustavo Barbosa,Cotitularidade,Universidade Federal Rural do Semi-Árido (UFERSA),Status,Registro concedido,Nº do Pedido:BR 51 2018 000206-4,País,Brasil,https://agir.ufrn.br/vitrine/programas/960
Multiprova Corretor,Descrição,"O Multiprova Corretor é um aplicativo multiplataforma para celular destinado a leitura óptica de cartões-respostas e a inserção automática das informações no banco de dados do Multiprova. Ao responder uma avaliação em papel gerada pelo Multiprova, os estudantes fazem uso de um cartão-resposta para marcar suas respostas para questões objetivas de correção automática, que podem ser de múltipla escolha, verdadeiro/falso ou associação de colunas. Além de poder processar cartões-respostas como os usados no Enem e em outras seleções, nos quais o candidato preenche círculos para assinalar a alternativa escolhida, o aplicativo processa cartões-resposta do Multiprova em que o estudante escreve a letra correspondente a alternativa desejada (“A”, “B”, etc.) para questões de múltipla escolha, escreve “V” ou “F” para assinalar sua escolha para questões verdadeiro/falso ou números (“1”, “2”, etc.) para associar itens entre colunas. Após o cartão ser fotografado pelo Multiprova Corretor, as marcações são identificadas usando Redes Neurais e os resultados das leituras enviados diretamente para o Multiprova, que calcula automaticamente a nota do estudante.",Inventores,ANDRÉ BESSA MOREIRADIEGO RODRIGO CABRAL SILVAGUSTAVO BEZERRA PAZ LEITÃOREX ANTONIO DA COSTA MEDEIROS,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2024 000809-8,País,Brasil,https://agir.ufrn.br/vitrine/programas/2488
Multiprova Julgador de Código,Descrição,"Multiprova é uma plataforma Web para gerenciamento e aplicação de atividades avaliativas, online e em papel, desenvolvida e largamente utilizada no âmbito da UFRN. Dentre as principais funcionalidades presentes na plataforma está a possibilidade do professor elaborar questões de diferentes tipos: múltipla escolha, associação de colunas, verdadeiro/falso, programação, discursivas e estações OSCE. Nas chamadas “Questões de Programação”, o estudante escreve como resposta um código de computador em uma das quatro linguagens suportadas pelo sistema: C++, Javascript, Java ou Python.  Em seguida, o código é enviado através da API do Multiprova. O assim chamado “Multiprova Julgador de Código” é um microsserviço que compõe a arquitetura do Multiprova e que é responsável por executar o código enviado pelo estudante, verificando se o mesmo atende a critérios determinados pelo professor. Uma vez o critério ou partes dele atendidos, o Multiprova Julgador de Código sugere uma percentagem de acerto que é usada como um indicativo para o professor decidir qual a nota atribuir ao aluno pela resposta dada à questão. O Microsserviço em questão foi projetado para ser executado em ambiente seguro e isolado (por meio de contêineres) de forma a evitar que códigos maliciosos possam influenciar a estabilidade de outros serviços do Multiprova.",Inventores,ANDRÉ BESSA MOREIRADIEGO RODRIGO CABRAL SILVAGUSTAVO BEZERRA PAZ LEITÃOREX ANTONIO DA COSTA MEDEIROS,Cotitularidade,-,Status,Registro Concedido,Nº do Pedido:BR 51 2024 000810-1,País,Brasil,https://agir.ufrn.br/vitrine/programas/2490
